,Zone,Flight,Station_ME,ERA5_ME,Station_MAE,ERA5_MAE
498,Des,Zeelim_30.1.20_1449_2,1.3679817770761866,-6.849556636401984,2.10021480112019,6.849556636401984
499,Med,Alona_12.9.19_0940_4,1.029423109900673,-5.393201314197556,3.331691994280471,5.530800609320014
500,Des,Zeelim_7.11.19_1640_2,3.2951252348175712,-10.080438348849917,3.303452546724172,10.163743091368005
501,Des,Zeelim_7.11.19_1640_3,3.2509934764829924,-10.469646951277202,3.260111242105073,10.514817129252503
502,Des,Zeelim_7.11.19_1310_2,-0.854271067242282,-10.05439445478951,2.0703140387124104,10.054398632413717
503,Med,Alona_12.9.19_0940_5,-0.6592698375160325,-7.0916291630300705,3.250777698758147,7.145161941852366
504,Des,Zeelim_30.1.20_1449_3,1.7713383430780114,-6.830274739763691,2.3591289663210007,6.830274739763691
505,Med,Alona_12.9.19_1650_3,3.3477501074269442,1.1071140297251334,3.46499701577562,1.82447270788655
506,Med,Alona_11.11.19_1150_5,1.8431172745723559,-7.413372398850333,3.3316496307325054,7.421498509672831
507,Med,Alona_28.1.20_1610_2,1.269473625281712,-2.326681423408723,1.2859566857453133,2.3312019765770353
508,Des,Zeelim_18.9.19_1500_4,0.6788938374211696,-6.371650374135273,1.3369789324925387,6.3776772233922365
509,Des,Mishmar_3.3.20_0710_4,1.8991684690510164,-7.81162729864863,2.2903053348419236,7.81162729864863
510,Med,Alona_3.7.19_1700_1,2.2609714368948954,-0.945127188366487,3.0009438498869865,3.1817770537640993
511,Med,Alona_28.1.20_0730_2,1.0573798288265812,0.7934820122778302,1.1360443800903033,0.8921052852389475
512,Des,Zeelim_18.9.19_1400_1,-3.033344495924774,-8.948280091046897,3.700462046929681,8.975443673191961
513,Med,Alona_13.12.20_0722_3,2.7717667410145355,2.1115441884212967,2.7718579334972713,2.1124633042163268
514,Med,Alona_13.12.20_1110_1,4.466266892791938,8.192168459452022,4.466310107841724,8.19218128581574
515,Med,Alona_13.12.20_1110_5,4.756528834091175,8.58575871048933,4.756529393986176,8.586226032666218
516,Med,Alona_28.01.21_1105_2,6.444231294859934,2.0196332323252424,6.534073066603713,2.375616842573496
517,Des,Zeelim_18.9.19_1400_5,-4.275795681254175,-9.868986227269733,4.430627460364241,9.871319398220693
518,Des,Zeelim_30.1.20_0920_4,5.827681730454714,-2.4009572158092554,5.827814918800236,2.4616890850881705
519,Med,Alona_3.7.19_1700_5,1.6755614052991548,-0.9320784202103164,3.2007333386290844,3.1021165281435756
520,Med,Yokneam_04.04.21_0756_2,7.490823973983106,1.4378776558717925,7.490823973983106,1.5132930070978714
521,Des,Zeelim_23.9.19_0700_4,3.701275058424431,-5.255215431602757,3.787551735323216,5.25526188249018
522,Med,Alona_2.7.19_1642_3,1.7839855037406032,0.8609717446164364,3.0831125570573077,3.0126676483531547
523,Des,Mishmar_30.7.19_0820_3,2.2854212857351954,-6.342531652557832,3.165088142187452,6.361062904595382
524,Med,Alona_12.9.19_1200_3,1.6247098540037046,-0.03051317491782926,3.94275358465161,3.5865287437789517
525,Med,Alona_11.11.19_1150_1,0.902475859621018,-9.804183538814433,3.598991286477462,9.85098853606563
526,Des,Mishmar_3.3.20_0804_2,1.4860154274131565,-6.927103500480661,2.375271902870856,6.927103500480661
527,Med,Alona_26.2.20_1430_4,4.420154776178294,2.9629838433933577,4.486518871999351,3.2701506081677065
528,Med,Alona_2.7.19_1522_2,-1.097278173283043,-3.680780982560027,3.237038719466974,4.899786447033431
529,Med,Alona_12.9.19_0940_1,2.2617081959502316,-4.242878776326256,3.880651343166687,4.576317357456592
530,Med,Alona_3.7.19_0930_3,-1.5579524167769325,-3.2113583391651632,2.7887859465810174,4.193067600602839
531,Med,Alona_3.7.19_0930_2,-3.3672328727985152,-4.974913380919497,3.95154630071338,5.507392298235841
532,Med,Alona_2.7.19_1522_3,-1.8486687789995786,-4.819915004468222,3.8275221701053925,5.858649765171567
533,Med,Alona_26.2.20_1430_5,2.4826788565489424,0.9485500372279757,3.0447223567665995,2.1208140777097797
534,Des,Mishmar_3.3.20_0804_3,1.8839564745119866,-6.700645853090005,2.115642241474944,6.700645853090005
535,Med,Alona_12.9.19_1200_2,-0.24625627075016587,-2.155979254305251,3.932445113641671,4.48848975390345
536,Des,Mishmar_30.7.19_0820_2,1.9715717605913303,-5.53071695481562,2.161419398383168,5.531009454260785
537,Med,Alona_2.7.19_1642_2,0.43554539393687275,-0.9279613938939729,2.6700298027616527,3.439683818900029
538,Des,Zeelim_23.9.19_1700_5,-0.32961440864752,-7.8207696490980565,0.6798367787057753,7.8207696490980565
539,Des,Zeelim_23.9.19_0700_5,4.180421366236641,-5.249046338517049,4.195856823874603,5.249359244283026
540,Des,Mishmar_3.3.20_0710_1,2.5523108197121727,-7.808411111934581,2.602233891570028,7.808411111934581
541,Des,Zeelim_18.9.19_1500_1,0.404052093813882,-6.15502632704116,1.7995263384873788,6.157301432206126
542,Med,Yokneam_04.04.21_0756_3,6.575378671861027,0.8485654572938168,6.575378671861027,1.113076285405001
543,Med,Alona_3.7.19_1700_4,1.910819939716376,-1.3513502160415503,3.194300226642646,3.5443437309876415
544,Des,Zeelim_30.1.20_0920_5,3.8967262567763465,-4.30799467275527,3.8997876574090133,4.309776482337615
545,Des,Zeelim_18.9.19_1400_4,-3.130858430959391,-8.828937885584432,3.3176633856413025,8.830936001113008
546,Med,Alona_28.01.21_1105_3,8.640861320009977,2.645200007837788,8.652569824553785,2.864351613664681
547,Med,Alona_13.12.20_1110_4,7.1961040907812,9.14998662382129,7.19661743740682,9.150212421878086
548,Med,Alona_28.01.21_1105_1,6.301627081223063,2.888456759567962,6.378971657569,3.0705498700464826
549,Med,Alona_13.12.20_0722_4,3.707631547001038,2.985526422956282,3.707631547001038,2.985526422956282
550,Med,Alona_28.1.20_0730_5,1.4745388575181435,1.2416003276268297,1.5097807578998665,1.276573213990137
551,Med,Yokneam_04.04.21_0756_1,6.9942839451714995,0.23085441778163643,6.9942839451714995,0.9711737682587098
552,Des,Zeelim_18.9.19_1500_3,0.9035569684457664,-5.9685986142733976,1.5333570909472833,5.970290797476646
553,Des,Mishmar_3.3.20_0710_3,2.115721410081401,-8.320955519145489,2.203331201103139,8.320955519145489
554,Des,Mishmar_3.3.20_0804_1,0.8312637314951169,-7.141701048990583,1.58531909653929,7.141701048990583
555,Med,Alona_12.9.19_1650_4,3.8449449400908,1.5325491442148504,3.8966290668292785,1.9796158642304222
556,Med,Alona_11.11.19_1150_2,2.265530144061795,-6.425195590973308,3.3653655514802265,6.439457910762825
557,Med,Alona_28.1.20_1610_5,1.4532657441910954,-1.8241651158884622,1.4580411046084036,1.8325352800720127
558,Med,Alona_2.7.19_1522_1,-1.2106625655903758,-4.080736433902688,3.4487594067192138,5.211409277201972
559,Des,Zeelim_7.11.19_1640_4,2.1736256881375438,-6.118320898283214,2.336254669351948,7.351926178222948
560,Des,Zeelim_7.11.19_1310_5,0.45558137397075554,-9.048150837962476,1.6357346417665901,9.048249944668667
561,Med,Alona_12.9.19_0940_2,1.491956977217442,-5.010803600879481,3.444716694227724,5.1970408343164145
562,Des,Zeelim_30.1.20_1449_4,0.6557719965900222,-7.540490287409748,1.4443762134710567,7.540490287409748
563,Des,Zeelim_7.11.19_1310_4,-1.4216716170640702,-10.569468296214975,2.3792706429292463,10.60478128676583
564,Med,Alona_3.7.19_0930_1,-1.4104289064635132,-3.0898311076449487,2.6946989610059,4.001636821726173
565,Des,Zeelim_30.1.20_1449_5,3.001537898770814,-5.955467231169683,3.137387294986456,5.96284737979421
566,Med,Alona_12.9.19_0940_3,2.7087457025107535,-3.389445494834924,3.9218863546686995,3.989361416104251
567,Des,Zeelim_7.11.19_1640_5,2.2354564849808174,-4.559851219222687,2.3929800103919106,7.5957528017907565
568,Med,Alona_28.1.20_1610_4,1.2229235359199953,-1.985941526493272,1.2991650124157321,1.9932893826550777
569,Med,Alona_11.11.19_1150_3,1.6663935140419661,-7.918964991275247,3.1149631440828798,7.919555844293955
570,Med,Alona_12.9.19_1650_5,2.461128108825069,-0.03689581823275325,2.6793160514153693,1.639591266668549
571,Med,Alona_12.9.19_1200_1,0.45235230008081206,-1.1143238671345128,3.7234396783559447,3.645767397845318
572,Med,Alona_2.7.19_1642_1,0.5392245515573594,-0.4241168751509044,2.769212746341251,3.2174772426948737
573,Des,Mishmar_30.7.19_0820_1,4.097653266605646,-3.526485026212277,4.1161729360972945,3.529941813783136
574,Des,Mishmar_3.3.20_0710_2,1.8544073706303457,-7.9445391825378255,2.1840159701764557,7.9445391825378255
575,Des,Zeelim_18.9.19_1500_2,-0.2137514442364805,-6.732918639313057,2.249269534245582,6.738403902932638
576,Med,Alona_28.1.20_0730_4,1.3514889675256767,1.1228943019709559,1.399735074447413,1.175203333514014
577,Med,Alona_13.12.20_0722_5,3.4055454483801326,2.7962511517710387,3.4055468012211074,2.7962569544357225
